MULTIPALYER WINS,MULTIPALYER WINS,VICTOIRES MULTIPALYER,МНОГОПОЛЬЗОВАТЕЛЬСКИЕ ПОБЕДЫ,MULTIPALYER WINT,VINCE IL MULTIPALYER,MULTIPALADOR GANHA,GANANCIAS MULTIJUGADORES,マルチプレイヤーの勝利,ทวีคูณชนะ,멀티플레이어 승리,PANALO ANG MULTIPALYER,CHIẾN THẮNG NHIỀU NGƯỜI,BERGANDA MENANG,KEMENANGAN MULTIPALIER,WYGRYWA GRA WIELOOSOBOWA,多人获胜,多人獲勝,MULTIPALYER VINDER,ÇOK YÖNLÜ KAZANIR,MULTIPALYER G'alaba qozonadi,MULTIPALYER VINNER,MULTIPALYER VINNER,CÂȘTIGE MULTIPALIER
Downloading,Downloading,Téléchargement,Загрузка,Downloaden,Download in corso,Baixando,Descargando,ダウンロード中,กำลังดาวน์โหลด,다운로드 중,Nagda-download,Đang tải xuống,Memuat turun,Mengunduh,Ściąganie,正在下载,正在下載,Downloader,İndiriliyor,Yuklab olinmoqda,Laster ned,Laddar ner,Descărcarea
MUSIC,MUSIC,MUSIQUE,МУЗЫКА,MUZIEK,MUSICA,MÚSICA,MÚSICA,音楽,ดนตรี,음악,MUSIKA,ÂM NHẠC,MUZIK,MUSIK,MUZYKA,音乐,音樂,MUSIK,MÜZİK,MUSIQA,MUSIKK,MUSIK,MUZICĂ
COMING SOON,COMING SOON,À VENIR,ВСКОРЕ,BINNENKORT BESCHIKBAAR,PROSSIMAMENTE,EM BREVE,MUY PRONTO,近日公開,เร็วๆ นี้,출시 예정,MALAPIT NA,SẮP RA MẮT,AKAN DATANG,SEGERA HADIR,WKRÓTCE,即将推出,即將推出,KOMMER SNART,YAKINDA GELECEK,TEZ KUNLARDA,KOMMER SNART,KOMMER SNART,IN CURAND
VIBRATE,VIBRATE,VIBRER,ВИБРАЦИЯ,TRILLEN,VIBRARE,VIBRAR,VIBRAR,振動する,สั่น,떨리다,MAG-VIBRATE,RUNG,BERGETAR,BERGETAR,WIBROWAĆ,颤动,顫動,VIBRERE,TİTREŞİM,VIBRAT,VIBRERE,VIBRERA,VIBRAȚI
Two Vs Two,Two Vs Two,Deux contre deux,Двое против двух,Twee versus twee,Due contro due,Dois contra dois,Dos contra dos,2 対 2,สองกับสอง,2 대 2,Dalawa vs Dalawa,Hai vs Hai,Dua Vs Dua,Dua Vs Dua,Dwa kontra dwa,二对二,二對二,To mod to,İkiye Karşı İki,Ikki va ikki,To mot to,Två mot två,Doi Vs Doi
Computer,Computer,Ordinateur,Компьютер,Computer,Computer,Computador,Computadora,コンピューター,คอมพิวเตอร์,컴퓨터,Computer,Máy tính,Komputer,Komputer,Komputer,电脑,電腦,Computer,Bilgisayar,Kompyuter,Datamaskin,Dator,Calculator
One Vs One,One Vs One,Un contre un,Один против одного,Eén versus één,Uno contro uno,Um contra um,Uno contra uno,1 対 1,หนึ่งกับหนึ่ง,1 대 1,Isa vs Isa,Một đấu một,Satu Vs Satu,Satu Vs Satu,Jeden kontra jeden,一对一,一對一,En mod en,Bire Karşı Bir,Birga qarshi,En mot en,Ett mot ett,Unu Vs Unu
LOADING,LOADING,CHARGEMENT,ЗАГРУЗКА,BEZIG MET LADEN,CARICAMENTO,CARREGANDO,CARGANDO,読み込み中,กำลังโหลด,로딩 중,NAGLO-LOAD,ĐANG TẢI,MEMBUAT,MEMUAT,ŁADOWANIE,加载中,載入中,INDLÆSER,YÜKLENİYOR,YUKLAYOR,LASTER,LÄSER IN,SE ÎNCARCĂ
STORE,STORE,MAGASIN,МАГАЗИН,WINKEL,NEGOZIO,LOJA,ALMACENAR,店,เก็บ,가게,TINDAHAN,CỬA HÀNG,KEDAI,TOKO,SKLEP,店铺,店鋪,BUTIK,MAĞAZA,DO‘KON,BUTIKK,LAGRA,MAGAZIN
BUY,BUY,ACHETER,КУПИТЬ,KOPEN,ACQUISTARE,COMPRAR,COMPRAR,買う,ซื้อ,구입하다,BUMILI,MUA,BELI,MEMBELI,KUPIĆ,买,買,KØBE,SATIN ALMAK,SOTIB OLISH,KJØPE,KÖPA,CUMPĂRĂ
FIRE CANON,FIRE CANON,CANON À FEU,ОГНЕВАЯ ПУШКА,BRAND KANON,CANONE DEL FUOCO,CÂNONE DE FOGO,CANON DE FUEGO,ファイヤーキャノン,ปืนใหญ่ไฟ,파이어 캐논,FIRE CANON,PHÁO CHÁY,KANON API,KANON KEBAKARAN,KANON OGNIA,火炮,火砲,BRANDKANON,YANGIN KANONU,YOng'in CANON,BRANNKANON,BRANDKANON,CANON DE FOC
FIRE BOMB,FIRE BOMB,BOMBE DE FEU,ОГНЕННАЯ БОМБА,VUUR BOM,BOMBA INCENDIARIA,BOMBA DE INCÊNDIO,BOMBA DE FUEGO,ファイアボム,ระเบิดไฟ,화염 폭탄,BOMBANG APOY,BOM CHÁY,BOM API,BOM API,BOMBA OGNIOWA,火焰炸弹,火焰炸彈,BRANDBOMME,ATEŞ BOMBASI,YONG'IN BOMBASI,BRANNBOMB,BRANDBOMB,BOMBĂ DE FOC
VOLCANO BRUST,VOLCANO BRUST,VOLCAN BRUST,ВУЛКАН БРЮСТ,VULKAAN BRUST,BRUSCO DEL VULCANO,VULCÃO BRUST,BRUSTADA DEL VOLCÁN,ボルケーノブラスト,แปรงภูเขาไฟ,화산 브러스트,VOLCANO BRUST,NÓNG NÓI NÓNG NÓI,BRUSH GUNUNG BERAPI,GUNUNG BERAPI,BRĄZ WULKANU,火山喷发,火山爆發,VULKANBRUST,VOLKAN PÜRTÜSÜ,VULQON BRUST,VULKANBRUST,VULKANBRUST,VOLCAN BRUST
TAP TO CONTINUE,TAP TO CONTINUE,APPUYEZ POUR CONTINUER,"НАЖМИТЕ, ЧТОБЫ ПРОДОЛЖИТЬ",Tik om verder te gaan,TOCCA PER CONTINUARE,CLIQUE PARA CONTINUAR,PULSE PARA CONTINUAR,タップして続行,แตะเพื่อดำเนินการต่อ,계속하려면 탭하세요.,I-tap para MAGPATULOY,NHẤN ĐỂ TIẾP TỤC,KETIK UNTUK MENERUSKAN,KETUK UNTUK MELANJUTKAN,"KLIKNIJ, ABY KONTYNUOWAĆ",点击继续,點擊繼續,TRYK FOR AT FORTSÆTTE,DEVAM ETMEK İÇİN DOKUNUN,DAVOM ETISH UCHUN BOSING,TRYKK FOR Å FORTSETTE,KLICKA FÖR ATT FORTSÄTTA,APASĂ PENTRU A CONTINUA
SKIP,SKIP,SAUTER,ПРОПУСКАТЬ,OVERSLAAN,SALTARE,PULAR,SALTAR,スキップ,ข้าม,건너뛰다,LAKTAN,NHẢY,SKIP,MELEWATI,POMINĄĆ,跳过,跳過,SPRINGE,ATLAMAK,OʻTKAZISH,HOPPE OVER,HOPPA,OCOLIRE
Player Stats,Player Stats,Statistiques des joueurs,Статистика игрока,Spelerstatistieken,Statistiche del giocatore,Estatísticas do jogador,Estadísticas del jugador,プレイヤー統計,สถิติผู้เล่น,플레이어 통계,Istatistika ng Manlalaro,Thống kê người chơi,Statistik Pemain,Statistik Pemain,Statystyki graczy,球员统计数据,球員統計數據,Spillerstatistik,Oyuncu İstatistikleri,O'yinchi statistikasi,Spillerstatistikk,Spelarstatistik,Statisticile jucătorului
COINS,COINS,PIÈCES DE MONNAIE,МОНЕТЫ,MUNTEN,MONETE,MOEDAS,MONEDAS,コイン,เหรียญ,코인,BARYA,ĐỒNG XU,SYILING,KOIN,MONETY,硬币,硬幣,MØNTER,PARALAR,TANGALAR,MYNTER,MYNT,MONEDE
DINOMONDS,DINOMONDS,DINOMONDES,ДИНОМОНДЫ,DINOMANDEN,DINOMONDI,DINOMEDOS,DINOMONES,ダイノモンズ,ไดโนมอนด์,공룡,DINOMONDS,KHỦNG LONG,DINOMONDS,DINOMOND,DINOMONDY,恐龙王国,恐龍王國,DINOMONTER,DİNOMONDLAR,DINOMONDLAR,DINOMONTER,DINOMONTER,DINOMONDURI
EGG CAPSULES,EGG CAPSULES,GÉLULES D'ŒUFS,ЯИЧНЫЕ КАПСУЛЫ,EIERCAPSULES,CAPSULE DI UOVA,CÁPSULAS DE OVO,CÁPSULAS DE HUEVO,卵カプセル,แคปซูลไข่,계란 캡슐,EGG CAPSULES,VIÊN TRỨNG,KAPSUL TELUR,KAPSUL TELUR,KAPSUŁKI Z JAJ,鸡蛋胶囊,雞蛋膠囊,ÆGEKAPSULER,YUMURTA KAPSÜLLERİ,TUXUM KAPSULLARI,EGGKAPSLER,ÄGGKAPSLAR,CAPSULE DE OU
English,English,Anglais,Английский,Engels,Inglese,Inglês,Inglés,英語,ภาษาอังกฤษ,영어,Ingles,Tiếng Anh,Inggeris,Bahasa inggris,język angielski,英语,英語,engelsk,İngilizce,Ingliz,Engelsk,engelsk,Engleză
French,French,Français,Французский,Frans,francese,Francês,Francés,フランス語,ภาษาฝรั่งเศส,프랑스 국민,Pranses,người Pháp,Perancis,Perancis,Francuski,法语,法語,fransk,Fransızca,frantsuz,fransk,franska,limba franceza
Russian,Russian,russe,Русский,Russisch,russo,russo,ruso,ロシア,ภาษารัสเซีย,러시아인,Ruso,tiếng Nga,bahasa Rusia,Rusia,Rosyjski,俄语,俄文,Russisk,Rusça,rus,russisk,ryska,Rusă
Dutch,Dutch,Néerlandais,Голландский,Nederlands,Olandese,Holandês,Holandés,オランダの,ภาษาดัตช์,네덜란드 사람,Dutch,tiếng Hà Lan,Belanda,Belanda,Holenderski,荷兰语,荷蘭語,hollandsk,Flemenkçe,golland,nederlandsk,holländska,olandeză
Italian,Italian,italien,итальянский,Italiaans,Italiano,italiano,italiano,イタリアの,ภาษาอิตาลี,이탈리아 사람,Italyano,người Ý,Itali,Italia,Włoski,意大利语,義大利語,italiensk,İtalyan,italyancha,italiensk,italienska,Italiană
Portuguese,Portuguese,Portugais,португальский,Portugees,portoghese,Português,portugués,ポルトガル語,โปรตุเกส,포르투갈 인,Portuges,tiếng Bồ Đào Nha,Portugis,Portugis,portugalski,葡萄牙语,葡萄牙語,portugisisk,Portekizce,portugal,portugisisk,portugisiska,portugheză
Spanish,Spanish,Espagnol,испанский,Spaans,spagnolo,Espanhol,Español,スペイン語,สเปน,스페인의,Espanyol,người Tây Ban Nha,bahasa Sepanyol,Orang Spanyol,hiszpański,西班牙语,西班牙語,spansk,İspanyol,ispancha,spansk,spanska,Spaniolă
Japanese,Japanese,Japonais,Японский,Japans,giapponese,japonês,japonés,日本語,ญี่ปุ่น,일본어,Hapon,tiếng Nhật,Jepun,Jepang,język japoński,日本人,日本人,japansk,Japonca,yapon,japansk,japanska,japonez
Thai,Thai,thaïlandais,тайский,Thais,tailandese,tailandês,tailandés,タイ語,แบบไทย,태국어,Thai,tiếng Thái,Thai,Thai,tajski,泰国,泰國,Thai,Tay dili,tay,Thai,Thai,thailandez
Korean,Korean,coréen,Корейский,Koreaans,coreano,coreano,coreano,韓国語,เกาหลี,한국인,Koreano,Hàn Quốc,Korea,Korea,koreański,韩国人,韓國人,koreansk,Koreli,koreys,koreansk,koreanska,coreeană
Filipino,Filipino,Philippin,Филиппинский,Filipijns,filippino,filipino,filipino,フィリピン人,ฟิลิปปินส์,필리핀 사람,Filipino,Tiếng Philippin,Filipina,Filipina,Filipiński,菲律宾人,菲律賓人,filippinsk,Filipinli,Filippin,filippinsk,Filippinare,filipineză
Vietnamese,Vietnamese,vietnamien,вьетнамский,Vietnamees,vietnamita,vietnamita,vietnamita,ベトナム語,ภาษาเวียดนาม,베트남어,Vietnamese,Tiếng Việt,bahasa Vietnam,Orang Vietnam,wietnamski,越南语,越南語,vietnamesisk,Vietnam,Vetnam,vietnamesisk,vietnamesiska,vietnamez
Malay,Malay,malais,малайский,Maleis,malese,malaio,malayo,マレー語,มาเลย์,말레이 사람,Malay,Mã Lai,Melayu,Melayu,malajski,马来语,馬來語,malaysisk,Malayca,malay,malaysisk,malajiska,Malaeză
Indonesian,Indonesian,indonésien,индонезийский,Indonesisch,indonesiano,indonésio,indonesio,インドネシア語,ชาวอินโดนีเซีย,인도네시아 인,Indonesian,tiếng Indonesia,Indonesia,bahasa Indonesia,indonezyjski,印度尼西亚,印尼,indonesisk,Endonezya dili,indonez,indonesisk,indonesiska,indoneziană
Polish,Polish,polonais,Польский,Pools,Polacco,polonês,Polaco,研磨,ขัด,광택,Polish,Đánh bóng,Poland,Polandia,Polski,抛光,拋光,Polere,Lehçe,polyak,Pusse,putsa,Lustrui
Simplified_Chinese,Simplified_Chinese,Chinois simplifié,Упрощенный китайский,Vereenvoudigd Chinees,Cinese semplificato,Chinês simplificado,Chino_simplificado,簡体字中国語,ตัวย่อ_ภาษาจีน,간체_중국어,Simplified_Chinese,Tiếng Trung giản thể,Bahasa Cina_Mudah,Cina disederhanakan,Chiński uproszczony,简体中文,簡體中文,Forenklet_kinesisk,Basitleştirilmiş Çince,Soddalashtirilgan_xitoycha,Forenklet kinesisk,Förenklad kinesiska,Chineză simplificată
Traditional_Chinese,Traditional_Chinese,Chinois traditionnel,Традиционный китайский,Traditioneel Chinees,Cinese tradizionale,Chinês tradicional,Chino tradicional,繁体字中国語,แบบดั้งเดิม_จีน,번체_중국어,Tradisyunal na Intsik,Truyền thống Trung Quốc,Tradisional_Cina,Cina tradisional,Tradycyjne chińskie,繁体中文,繁體中文,Traditionelt kinesisk,Geleneksel çince,An'anaviy_xitoycha,Tradisjonell kinesisk,Traditionell kinesiska,Chineză tradițională
Danish,Danish,danois,датский,Deens,danese,dinamarquês,danés,デンマーク語,ภาษาเดนมาร์ก,덴마크 말,Danish,người Đan Mạch,Danish,Orang Denmark,duński,丹麦语,丹麥語,dansk,Danimarka,Daniya,dansk,danska,danez
Turkish,Turkish,turc,турецкий,Turks,Turco,turco,turco,トルコ語,ภาษาตุรกี,터키어,Turkish,tiếng Thổ Nhĩ Kỳ,bahasa Turki,Turki,turecki,土耳其,土耳其,tyrkisk,Türkçe,turkcha,tyrkisk,turkiska,turc
Uzbek,Uzbek,Ouzbek,Узбекский,Oezbeeks,Uzbeco,Usbeque,uzbeko,ウズベク語,อุซเบก,우즈벡어,Uzbek,tiếng Uzbek,Uzbek,Uzbekistan,uzbecki,乌兹别克语,烏茲別克語,usbekisk,Özbekçe,o'zbek,usbekisk,uzbekiska,uzbec
Norwegian,Norwegian,norvégien,Норвежский,Noors,norvegese,norueguês,noruego,ノルウェー語,ภาษานอร์เวย์,노르웨이 인,Norwegian,người Na Uy,bahasa Norway,Norwegia,norweski,挪威,挪威,Norsk,Norveççe,norveg,norsk,norska,norvegian
Swedish,Swedish,suédois,Шведский,Zweeds,svedese,sueco,sueco,スウェーデンの,ภาษาสวีเดน,스웨덴어,Swedish,tiếng Thụy Điển,bahasa Sweden,Orang Swedia,szwedzki,瑞典,瑞典,svensk,İsveççe,shvedcha,svensk,svenska,suedez
Romanian,Romanian,roumain,румынский,Roemeense,rumeno,romena,rumano,ルーマニア語,โรมาเนีย,루마니아 사람,Romanian,người Rumani,bahasa Romania,Rumania,rumuński,罗马尼亚语,羅馬尼亞語,rumænsk,Romen,rumin,rumensk,rumänska,Română
You need to unlock the Dinosaur first.,You need to unlock the Dinosaur first.,Vous devez d'abord déverrouiller le dinosaure.,Сначала вам нужно разблокировать Динозавра.,Je moet eerst de dinosaurus ontgrendelen.,Devi prima sbloccare il dinosauro.,Você precisa desbloquear o dinossauro primeiro.,Primero debes desbloquear el dinosaurio.,まず恐竜のロックを解除する必要があります。,คุณต้องปลดล็อคไดโนเสาร์ก่อน,먼저 공룡의 잠금을 해제해야 합니다.,Kailangan mo munang i-unlock ang Dinosaur.,Bạn cần mở khóa Khủng long trước.,Anda perlu membuka kunci Dinosaur terlebih dahulu.,Anda harus membuka kunci Dinosaurus terlebih dahulu.,Najpierw musisz odblokować dinozaura.,您需要先解锁恐龙。,您需要先解鎖恐龍。,Du skal låse dinosauren op først.,İlk önce Dinozorun kilidini açmanız gerekiyor.,Avval siz Dinozavrning qulfini ochishingiz kerak.,Du må låse opp dinosauren først.,Du måste låsa upp dinosaurien först.,Mai întâi trebuie să deblochezi dinozaurul.
CLOSE,CLOSE,FERMER,ЗАКРЫВАТЬ,DICHTBIJ,VICINO,FECHAR,CERCA,近い,ปิด,닫다,Isara,ĐÓNG,TUTUP,MENUTUP,ZAMKNĄĆ,关闭,關閉,TÆT,KAPALI,YOPISH,LUKK,STÄNGA,ÎNCHIDE
B DNA,B DNA,ADN B,Б ДНК,B-DNA,DNA B,ADN B,ADN B,B DNA,บี ดีเอ็นเอ,B DNA,B DNA,ADN B,B DNA,BDNA,DNA B,乙DNA,乙DNA,B DNA,B DNA'sı,B DNK,B DNA,B DNA,B ADN
LEVELED UP,LEVELED UP,NIVEAU SUPÉRIEUR,ПОВЫШЕННЫЙ УРОВЕНЬ,NIVEAU VERHOOGD,SALI DI LIVELLO,NIVELADO,SUBIDO DE NIVEL,レベルアップ,ยกระดับขึ้น,레벨 업,LEVELED UP,LÊN CẤP,MENINGKAT TINGKAT,NAIK TINGKAT,POZIOMOWANY,升级,升級,NIVEAU OP,SEVİYE YÜKSELTİLDİ,DARAJAGA YUKARILANGAN,NIVÅET OPP,NIVÅ UPP,A SUS NIVELUL
Welcome To Dinosaur Kingdom,Welcome To Dinosaur Kingdom,Bienvenue au royaume des dinosaures,Добро пожаловать в Королевство динозавров,Welkom in het dinosauruskoninkrijk,Benvenuti nel regno dei dinosauri,Bem-vindo ao Reino dos Dinossauros,Bienvenido al reino de los dinosaurios,恐竜王国へようこそ,ยินดีต้อนรับสู่อาณาจักรไดโนเสาร์,공룡 왕국에 오신 것을 환영합니다,Maligayang pagdating sa Dinosaur Kingdom,Chào mừng đến Vương quốc khủng long,Selamat Datang Ke Kerajaan Dinosaur,Selamat Datang di Kerajaan Dinosaurus,Witamy w Królestwie Dinozaurów,欢迎来到恐龙王国,歡迎來到恐龍王國,Velkommen til Dinosaur Kingdom,Dinozor Krallığına Hoş Geldiniz,Dinozavrlar qirolligiga xush kelibsiz,Velkommen til Dinosaur Kingdom,Välkommen till Dinosaur Kingdom,Bun venit în Regatul Dinozaurilor
OK,OK,D'ACCORD,ХОРОШО,OK,OK,OK,DE ACUERDO,わかりました,ตกลง,좋아요,OK,ĐƯỢC RỒI,okey,OKE,OK,好的,好的,Okay,TAMAM,KELISHDIKMI,OK,OK,Bine
Dino info,Dino info,Informations sur les dinosaures,Информация о динозавре,Dino-informatie,Informazioni su Dino,Informações do dinossauro,información de dinosaurio,恐竜情報,ข้อมูลไดโน,공룡 정보,Impormasyon ni Dino,Thông tin khủng long,info Dino,info Dino,Informacje o dinozaurach,恐龙信息,恐龍訊息,Dino info,Dino bilgisi,Dino haqida ma'lumot,Dino info,Dino info,Dino informații
Erase Energy,Erase Energy,Effacer l'énergie,Стереть энергию,Wis energie,Cancella energia,Apagar energia,Borrar energía,エネルギーを消去する,ลบพลังงาน,에너지 지우기,Burahin ang Enerhiya,Xóa năng lượng,Padam Tenaga,Hapus Energi,Wymaż Energię,擦除能量,擦除能量,Slet energi,Enerjiyi Sil,Energiyani o'chirish,Slett energi,Radera energi,Șterge energia
 PARK, PARK, PARC, ПАРК, PARK, PARCO, PARQUE, PARQUE, 公園, สวน, 공원, PARK, CÔNG VIÊN, TAMAN, TAMAN, PARK, 公园, 公園, PARKERE, PARK, PARK, PARKERE, PARKERA, PARC
"My name is LPGozzzi. I am here to help you, so I'll give you a small tour of the game","My name is LPGozzzi. I am here to help you, so I'll give you a small tour of the game","Je m'appelle LPGozzzi. Je suis là pour vous aider, je vais donc vous faire un petit tour du jeu","Меня зовут Л.П.Гоззи. Я здесь, чтобы помочь вам, поэтому проведу небольшой экскурс по игре.","Mijn naam is LPGozzzi. Ik ben hier om je te helpen, dus ik zal je een kleine rondleiding door het spel geven","Mi chiamo LPGozzzi. Sono qui per aiutarti, quindi ti farò un piccolo tour del gioco","Meu nome é LPGozzzi. Estou aqui para ajudá-lo, então farei um pequeno tour pelo jogo","Mi nombre es LPGozzzi. Estoy aquí para ayudarte, así que te daré un pequeño recorrido por el juego.",私の名前はLPゴッツィです。私はあなたを助けるためにここにいますので、ゲームの簡単なツアーをご案内します,ฉันชื่อ LPGozzzi ฉันอยู่ที่นี่เพื่อช่วยคุณ ดังนั้นฉันจะพาคุณไปชมเกมเล็กๆ น้อยๆ,제 이름은 LPGozzzi입니다. 나는 당신을 돕기 위해 여기에 있으므로 게임에 대한 작은 투어를 제공하겠습니다.,"Ang pangalan ko ay LPGozzzi. Narito ako upang tulungan ka, kaya bibigyan kita ng isang maliit na paglilibot sa laro","Tên tôi là LPGozzzi. Tôi ở đây để giúp bạn, vì vậy tôi sẽ cho bạn tham quan một chút về trò chơi","Nama saya LPGozzzi. Saya di sini untuk membantu anda, jadi saya akan memberi anda lawatan kecil tentang permainan ini","Nama saya LPGozzzi. Saya di sini untuk membantu Anda, jadi saya akan memberi Anda tur kecil tentang permainan ini","Nazywam się LPGozzzi. Jestem tu, żeby Ci pomóc, więc oprowadzę Cię po grze",我的名字是 LPGozzzi。我是来帮助你的，所以我会给你一个游戏的简短介绍,我的名字是 LPGozzzi。我是來幫助你的，所以我會給你一個遊戲的簡短介紹,"Mit navn er LPGozzzi. Jeg er her for at hjælpe dig, så jeg giver dig en lille rundvisning i spillet","Benim adım LPGozzzi. Sana yardım etmek için buradayım, o yüzden sana küçük bir oyun turu sunacağım","Mening ismim LPGozzzi. Men sizga yordam berish uchun shu yerdaman, shuning uchun men sizga o'yinning kichik ekskursiyasini beraman","Mitt navn er LPGozzzi. Jeg er her for å hjelpe deg, så jeg skal gi deg en liten omvisning i spillet","Jag heter LPGozzzi. Jag är här för att hjälpa dig, så jag ska ge dig en liten rundtur i spelet","Numele meu este LPGozzzi. Sunt aici pentru a vă ajuta, așa că vă voi face un mic tur al jocului"
"This is Top Bar in which we have Setting Button, Name, Rank, and three different Currencies","This is Top Bar in which we have Setting Button, Name, Rank, and three different Currencies","Il s'agit de la barre supérieure dans laquelle nous avons le bouton de réglage, le nom, le classement et trois devises différentes.","Это верхняя панель, в которой есть кнопка настройки, имя, ранг и три разные валюты.","Dit is de bovenste balk waarin we de instellingsknop, naam, rang en drie verschillende valuta's hebben","Questa è la barra superiore in cui abbiamo il pulsante di impostazione, il nome, il grado e tre diverse valute","Esta é a barra superior na qual temos botão de configuração, nome, classificação e três moedas diferentes","Esta es la barra superior en la que tenemos el botón de configuración, el nombre, el rango y tres monedas diferentes.",これはトップバーで、設定ボタン、名前、ランク、および 3 つの異なる通貨があります。,นี่คือแถบด้านบนที่เรามีปุ่มการตั้งค่า ชื่อ อันดับ และสกุลเงินที่แตกต่างกันสามสกุล,"이것은 설정 버튼, 이름, 순위 및 세 가지 통화가 있는 상단 표시줄입니다.","Ito ang Top Bar kung saan mayroon kaming Setting Button, Name, Rank, at tatlong magkakaibang Currencies","Đây là Top Bar trong đó chúng tôi có Nút cài đặt, Tên, Xếp hạng và ba loại tiền tệ khác nhau","Ini ialah Bar Teratas di mana kita mempunyai Butang Tetapan, Nama, Kedudukan dan tiga Mata Wang berbeza","Ini adalah Top Bar di mana kita memiliki Tombol Pengaturan, Nama, Pangkat, dan tiga Mata Uang berbeda","To jest górny pasek, na którym mamy przycisk ustawień, nazwę, rangę i trzy różne waluty",这是顶部栏，其中有设置按钮、名称、排名和三种不同的货币,這是頂部欄，其中有設定按鈕、名稱、排名和三種不同的貨幣,"Dette er Top Bar, hvor vi har indstillingsknap, navn, rang og tre forskellige valutaer","Bu, Ayar Düğmesi, Ad, Sıralama ve üç farklı Para Biriminin bulunduğu Üst Çubuktur","Bu yuqori panel bo'lib, unda bizda sozlash tugmasi, ism, daraja va uch xil valyuta mavjud","Dette er topplinjen der vi har innstillingsknapp, navn, rangering og tre forskjellige valutaer","Detta är Top Bar där vi har Inställningsknapp, Namn, Rank och tre olika valutor","Aceasta este Bara de sus în care avem Buton de setare, Nume, Clasare și trei monede diferite"
Click The Setting Button,Click The Setting Button,Cliquez sur le bouton de configuration,Нажмите кнопку настройки,Klik op de knop Instelling,Fare clic sul pulsante Impostazioni,Clique no botão de configuração,Haga clic en el botón de configuración,設定ボタンをクリックします,คลิกปุ่มการตั้งค่า,설정 버튼을 클릭하세요,I-click ang Button ng Setting,Bấm vào nút cài đặt,Klik Butang Tetapan,Klik Tombol Pengaturan,Kliknij przycisk ustawień,单击设置按钮,點選設定按鈕,Klik på knappen Indstilling,Ayar Düğmesine tıklayın,Sozlamalar tugmasini bosing,Klikk på Innstillingsknappen,Klicka på knappen Inställning,Faceți clic pe butonul de setare
This is the Setting menu where you can customize your settings,This is the Setting menu where you can customize your settings,Il s'agit du menu Paramètres dans lequel vous pouvez personnaliser vos paramètres,"Это меню настроек, в котором вы можете настроить свои параметры.",Dit is het menu Instellingen waarin u uw instellingen kunt aanpassen,Questo è il menu Impostazioni in cui puoi personalizzare le tue impostazioni,Este é o menu Configuração onde você pode personalizar suas configurações,Este es el menú de Configuración donde puedes personalizar tu configuración.,これは設定をカスタマイズできる設定メニューです,นี่คือเมนูการตั้งค่าที่คุณสามารถปรับแต่งการตั้งค่าของคุณได้,설정을 사용자 정의할 수 있는 설정 메뉴입니다.,Ito ang menu ng Setting kung saan maaari mong i-customize ang iyong mga setting,Đây là menu Cài đặt nơi bạn có thể tùy chỉnh cài đặt của mình,Ini ialah menu Tetapan di mana anda boleh menyesuaikan tetapan anda,Ini adalah menu Pengaturan di mana Anda dapat menyesuaikan pengaturan Anda,"To jest menu Ustawienia, w którym możesz dostosować swoje ustawienia",这是设置菜单，您可以在其中自定义设置,這是設定選單，您可以在其中自訂設置,"Dette er indstillingsmenuen, hvor du kan tilpasse dine indstillinger","Bu, ayarlarınızı özelleştirebileceğiniz Ayarlar menüsüdür",Bu sozlamalarni sozlashingiz mumkin bo'lgan Sozlamalar menyusi,Dette er innstillingsmenyen der du kan tilpasse innstillingene dine,Det här är inställningsmenyn där du kan anpassa dina inställningar,Acesta este meniul Setări unde vă puteți personaliza setările
